feature,departamento,mean,std
t2m_ene,Capitan Sarmiento,24.917912713472486,1.0753604053915582
t2m_ene,Carmen De Areco,24.34470766129032,1.037630044519991
t2m_ene,Caseros,25.505625000000002,1.158100086519191
t2m_ene,Chacabuco,24.282362428842504,1.1902523105103264
t2m_ene,Colon,24.56032258064516,1.1821372669909338
t2m_ene,General Arenales,24.25314760508309,1.178202598053375
t2m_ene,General Lopez,24.516679316888048,1.2405577853896004
t2m_ene,General San Martin,24.36843597262952,0.9469494401516454
t2m_ene,Iriondo,25.509165085388997,1.1681883030749072
t2m_ene,Juarez Celman,24.225848074921956,1.1010131453259824
t2m_ene,Junin,24.308617511520737,1.208986928982612
t2m_ene,Leandro N. Alem,24.55709677419355,1.181301012516483
t2m_ene,Marcos Juarez,25.143500948766604,1.0797285680543112
t2m_ene,Pergamino,24.741915933528837,1.1251148656222323
t2m_ene,Ramallo,25.451944971537003,1.1614061023127475
t2m_ene,Rojas,24.743196480938416,1.1907569918347132
t2m_ene,Rosario,25.966514047866806,1.1276107715712038
t2m_ene,Salto,24.353626588465296,1.0571686621925336
t2m_ene,San Lorenzo,26.465063538611926,1.1609629732535247
t2m_ene,San Nicolas,25.454764976958526,1.1443207570500915
t2m_ene,San Pedro,25.597827324478178,1.1875553066699873
t2m_ene,Union,24.188778103616812,0.9899620868431979
t2m_ene,Villa Constitucion,25.23975332068311,1.0804521677618706
t2m_feb,Arrecifes,23.308329469718924,0.8345284654913095
t2m_feb,Baradero,23.48824563367667,0.885816694165225
t2m_feb,Belgrano,23.994703709069835,1.0779574146160917
t2m_feb,Capitan Sarmiento,23.308329469718924,0.8345284654913095
t2m_feb,Carmen De Areco,22.71557650862069,0.8577178703882868
t2m_feb,Caseros,23.679204125615765,0.8755169727986447
t2m_feb,Chacabuco,22.6267976673428,0.9030789593226994
t2m_feb,Colon,22.92435575738916,0.9369304004180005
t2m_feb,General Arenales,22.741180400059708,0.9772101942845978
t2m_feb,General Lopez,23.080777310924372,1.1127551911770661
t2m_feb,General San Martin,22.87327548887894,0.9360169070131701
t2m_feb,Iriondo,23.75378767024051,0.9855342191138028
t2m_feb,Juarez Celman,22.840597886540603,1.1318481983142359
t2m_feb,Junin,22.73244827586207,0.9383157575865101
t2m_feb,Leandro N. Alem,22.90154595135468,0.9308898354385554
t2m_feb,Marcos Juarez,23.44166763257027,0.9489118915025729
t2m_feb,Pergamino,23.02164352888491,0.8471000360768492
t2m_feb,Ramallo,23.864955447696317,0.896178068127676
t2m_feb,Rojas,23.01561539035677,0.8710813968429152
t2m_feb,Rosario,24.278199586842526,0.8374345455419439
t2m_feb,Salto,22.724502910882222,0.8363950198893642
t2m_feb,San Lorenzo,24.812091730108975,0.8117215949147893
t2m_feb,San Nicolas,23.864685784658693,0.882902063347876
t2m_feb,San Pedro,24.05897493480151,0.9400896762914903
t2m_feb,Union,22.720258620689656,1.0034192176300274
t2m_feb,Villa Constitucion,23.546285859171256,0.8211311348438601
t2m_mar,Arrecifes,20.987884250474384,1.2828572388886228
t2m_mar,Baradero,21.139423264907137,1.2295128964444633
t2m_mar,Belgrano,21.654203036053133,1.3538125483294252
t2m_mar,Capitan Sarmiento,20.987884250474384,1.2828572388886228
t2m_mar,Carmen De Areco,20.550524193548387,1.2547991475162739
t2m_mar,Caseros,21.359314516129032,1.350901232327968
t2m_mar,Chacabuco,20.271508538899432,1.2483403915996645
t2m_mar,Colon,20.559082661290322,1.301471313373155
t2m_mar,General Arenales,20.57199413489736,1.3919875131721442
t2m_mar,General Lopez,20.67454459203036,1.3857823487977854
t2m_mar,General San Martin,20.83980449657869,1.209480021365557
t2m_mar,Iriondo,21.459250474383303,1.3478669099089169
t2m_mar,Juarez Celman,20.668824141519252,1.2754363275043465
t2m_mar,Junin,20.40519815668203,1.2570478224624435
t2m_mar,Leandro N. Alem,20.586935483870967,1.3315121736296858
t2m_mar,Marcos Juarez,21.332333965844402,1.350247761054237
t2m_mar,Pergamino,20.723040078201368,1.3120744516765592
t2m_mar,Ramallo,21.46234345351044,1.2673378214896345
t2m_mar,Rojas,20.755894428152494,1.288138245046007
t2m_mar,Rosario,21.968928199791883,1.3406734434262522
t2m_mar,Salto,20.48414467253177,1.274532098555081
t2m_mar,San Lorenzo,22.38420332355816,1.3768957428244217
t2m_mar,San Nicolas,21.501069124423964,1.2694070686746943
t2m_mar,San Pedro,21.637305502846303,1.2690399705425963
t2m_mar,Union,20.722737047898338,1.2047846943488827
t2m_mar,Villa Constitucion,21.330275142314992,1.3317096027076032
t2m_max_sep,Arrecifes,20.67027450980392,1.122826071574457
t2m_max_sep,Baradero,20.264979797979798,0.9947701505156368
t2m_max_sep,Belgrano,22.61080392156863,1.3613113135410029
t2m_max_sep,Capitan Sarmiento,20.67027450980392,1.122826071574457
t2m_max_sep,Carmen De Areco,20.044208333333334,1.0526225577594006
t2m_max_sep,Caseros,21.93171875,1.3096690383571576
t2m_max_sep,Chacabuco,20.254029411764705,1.0572582716539927
t2m_max_sep,Colon,20.63496875,1.13614986945986
t2m_max_sep,General Arenales,19.881252525252524,1.0405936974948453
t2m_max_sep,General Lopez,20.830833333333334,1.1121799422331462
t2m_max_sep,General San Martin,22.452333333333335,1.1964770828236635
t2m_max_sep,Iriondo,21.81673529411765,1.239342539887375
t2m_max_sep,Juarez Celman,22.080569892473118,1.274757822151876
t2m_max_sep,Junin,19.964361904761905,1.0851235144642861
t2m_max_sep,Leandro N. Alem,20.692375,1.1645080667966234
t2m_max_sep,Marcos Juarez,22.113892156862747,1.2118015075668687
t2m_max_sep,Pergamino,20.74019191919192,1.1472562680826293
t2m_max_sep,Ramallo,21.231343137254903,1.123499230879351
t2m_max_sep,Rojas,20.809838383838386,1.1690627095657902
t2m_max_sep,Rosario,22.001086021505376,1.2498283970142754
t2m_max_sep,Salto,20.033353535353537,1.0676276365908
t2m_max_sep,San Lorenzo,22.067343434343435,1.29748893830879
t2m_max_sep,San Nicolas,21.27598095238095,1.1379210057437168
t2m_max_sep,San Pedro,21.08394117647059,1.0886430514198095
t2m_max_sep,Union,22.220343434343434,1.1450167074376907
t2m_max_sep,Villa Constitucion,21.296333333333333,1.1833760726383353
t2m_max_oct,Arrecifes,24.18853889943074,1.3068277730685736
t2m_max_oct,Baradero,23.883304007820136,1.1961214201785635
t2m_max_oct,Belgrano,26.408491461100567,1.5115712000948303
t2m_max_oct,Capitan Sarmiento,24.18853889943074,1.3068277730685736
t2m_max_oct,Carmen De Areco,23.429274193548387,1.255180268578788
t2m_max_oct,Caseros,25.755423387096773,1.4155992491455562
t2m_max_oct,Chacabuco,23.588434535104366,1.2885522242521834
t2m_max_oct,Colon,24.295584677419356,1.4557107668233056
t2m_max_oct,General Arenales,23.435591397849464,1.3158936199039495
t2m_max_oct,General Lopez,24.496318785578747,1.5068760741686575
t2m_max_oct,General San Martin,26.656823069403714,1.4138334876714296
t2m_max_oct,Iriondo,25.630645161290325,1.4444124534885772
t2m_max_oct,Juarez Celman,25.99040582726327,1.6045821202294765
t2m_max_oct,Junin,23.35985253456221,1.2810935252069673
t2m_max_oct,Leandro N. Alem,24.256885080645162,1.4417440752014685
t2m_max_oct,Marcos Juarez,26.023121442125237,1.4646774357072605
t2m_max_oct,Pergamino,24.330185728250243,1.3728218274663868
t2m_max_oct,Ramallo,25.0596394686907,1.296130661690732
t2m_max_oct,Rojas,24.273401759530792,1.3880787552095448
t2m_max_oct,Rosario,25.83343392299688,1.3883811771578718
t2m_max_oct,Salto,23.45323558162268,1.2386674993996556
t2m_max_oct,San Lorenzo,25.937693059628543,1.3844122844430904
t2m_max_oct,San Nicolas,25.054617511520735,1.2772732526502149
t2m_max_oct,San Pedro,24.996593927893738,1.2434974630958187
t2m_max_oct,Union,26.344525904203323,1.4976799988862075
t2m_max_oct,Villa Constitucion,25.022134724857686,1.428386975389668
t2m_max_nov,Arrecifes,27.24793137254902,1.553072730945163
t2m_max_nov,Baradero,26.87889898989899,1.5426619996077136
t2m_max_nov,Belgrano,29.117245098039213,1.3399116316126218
t2m_max_nov,Capitan Sarmiento,27.24793137254902,1.553072730945163
t2m_max_nov,Carmen De Areco,26.516885416666668,1.4861540719303743
t2m_max_nov,Caseros,28.47759375,1.339395021338173
t2m_max_nov,Chacabuco,26.837931372549022,1.5408282236109825
t2m_max_nov,Colon,27.289458333333332,1.525813803073214
t2m_max_nov,General Arenales,26.64367676767677,1.7641782681181444
t2m_max_nov,General Lopez,27.50049019607843,1.7713737411617567
t2m_max_nov,General San Martin,29.375939393939394,1.4037504389396407
t2m_max_nov,Iriondo,28.49348039215686,1.3146135948043007
t2m_max_nov,Juarez Celman,28.874645161290324,1.5739558936252496
t2m_max_nov,Junin,26.54435238095238,1.5002854934038459
t2m_max_nov,Leandro N. Alem,27.379416666666668,1.5675541526548216
t2m_max_nov,Marcos Juarez,28.811176470588236,1.508980982079653
t2m_max_nov,Pergamino,27.292141414141415,1.437258373485743
t2m_max_nov,Ramallo,28.040764705882353,1.5102679529674023
t2m_max_nov,Rojas,27.40680808080808,1.5553342576398859
t2m_max_nov,Rosario,28.48735483870968,1.30905527975255
t2m_max_nov,Salto,26.687636363636365,1.5577940719430177
t2m_max_nov,San Lorenzo,28.60637373737374,1.2983143231320495
t2m_max_nov,San Nicolas,28.077790476190476,1.5039300152454909
t2m_max_nov,San Pedro,27.96000980392157,1.5524492856170065
t2m_max_nov,Union,29.128525252525254,1.477605072477229
t2m_max_nov,Villa Constitucion,28.031529411764705,1.673727550484292
t2m_max_dic,Arrecifes,30.522770398481974,2.053486347939203
t2m_max_dic,Baradero,30.258377321603128,1.9851010749750557
t2m_max_dic,Belgrano,31.460550284629985,1.9449127703549576
t2m_max_dic,Capitan Sarmiento,30.522770398481974,2.053486347939203
t2m_max_dic,Carmen De Areco,29.79741935483871,2.1436423154427318
t2m_max_dic,Caseros,31.088558467741937,2.038698097584929
t2m_max_dic,Chacabuco,29.659582542694494,2.0206746902830504
t2m_max_dic,Colon,29.909969758064516,1.8465313698458024
t2m_max_dic,General Arenales,29.19909090909091,1.8804605769236729
t2m_max_dic,General Lopez,30.005692599620495,1.9137149299824694
t2m_max_dic,General San Martin,31.503000977517104,1.5574102105827383
t2m_max_dic,Iriondo,31.156309297912713,1.9985043712298887
t2m_max_dic,Juarez Celman,31.286992715920913,1.5850007476373889
t2m_max_dic,Junin,29.27232258064516,1.910913369340259
t2m_max_dic,Leandro N. Alem,30.120191532258065,1.9731396445237934
t2m_max_dic,Marcos Juarez,31.10196394686907,1.81456085769595
t2m_max_dic,Pergamino,30.203352883675464,1.9561939950516098
t2m_max_dic,Ramallo,31.167296015180266,1.8860128275480894
t2m_max_dic,Rojas,30.316500488758553,2.070076265770345
t2m_max_dic,Rosario,31.38477627471384,1.9177254553482261
t2m_max_dic,Salto,29.852453567937438,2.1357707601660922
t2m_max_dic,San Lorenzo,31.414555229716523,1.8489660481400578
t2m_max_dic,San Nicolas,31.27624884792627,1.9666978987313477
t2m_max_dic,San Pedro,31.36751423149905,1.9220575326855291
t2m_max_dic,Union,31.474956011730207,1.6277907014589206
t2m_max_dic,Villa Constitucion,30.840009487666034,1.9785229260034636
t2m_max_ene,Arrecifes,32.166783681214426,1.5146270101526402
t2m_max_ene,Baradero,32.10854349951124,1.4769532828589191
t2m_max_ene,Belgrano,33.05898481973435,1.3759355136460116
t2m_max_ene,Capitan Sarmiento,32.166783681214426,1.5146270101526402
t2m_max_ene,Carmen De Areco,31.489889112903228,1.4727775086798902
t2m_max_ene,Caseros,32.732298387096776,1.609761803918614
t2m_max_ene,Chacabuco,31.08295066413662,1.6719918870189903
t2m_max_ene,Colon,31.44445564516129,1.5987514690721496
t2m_max_ene,General Arenales,30.597341153470186,1.6217696881409944
t2m_max_ene,General Lopez,31.255284629981027,1.706187119543533
t2m_max_ene,General San Martin,32.60649071358749,1.1823207244693492
