feature,departamento,mean,std
t2m_sep,Laprida,10.079101010101011,0.8200019498827108
t2m_sep,Las Colonias,15.748040404040404,1.198295171383471
t2m_sep,Las Flores,11.651197916666666,0.80223672021688
t2m_sep,Lavalle,18.221217391304346,1.4906862178499656
t2m_sep,Leales,20.613785714285715,1.5930952691986413
t2m_sep,Leandro N. Alem,13.521097222222222,0.876481915596835
t2m_sep,Ledesma,19.13827380952381,1.4024343270161272
t2m_sep,Libertad,22.80653571428571,1.7769292496742883
t2m_sep,Libertador General San Martin,19.917604588394063,1.7337680074938024
t2m_sep,Lincoln,12.750979797979797,0.86492782670721
t2m_sep,Loberia,10.26892156862745,0.5964368049919285
t2m_sep,Lobos,12.573274509803921,0.809097066967249
t2m_sep,Loreto,19.873742424242423,1.4369249387848264
t2m_sep,Lujan,12.985868686868686,0.827443414225886
t2m_sep,Magdalena,13.155079365079365,0.7852535606397174
t2m_sep,Maipu,20.35457420924574,1.672557217741004
t2m_sep,Mar Chiquita,10.551,0.6787249002328399
t2m_sep,Maraco,11.392740740740742,0.8172332499552691
t2m_sep,Marcos Juarez,14.365676470588236,0.9871409639606967
t2m_sep,Marcos Paz,12.635858974358975,0.7870033300682164
t2m_sep,Mayor Luis J. Fontana,,
t2m_sep,Mburucuya,18.26308695652174,1.6449424146912917
t2m_sep,Mercedes,12.953063063063063,0.8151372574678133
t2m_sep,Metan,18.00147126436782,1.4441557030255712
t2m_sep,Mitre,19.741019607843135,1.1854686571527324
t2m_sep,Monte,12.039180952380953,0.7909266193987758
t2m_sep,Monte Caseros,15.925924242424243,1.0988294490086519
t2m_sep,Montecarlo,18.55036904761905,1.5787687559251604
t2m_sep,Moreno,20.7009696969697,1.6085879836478845
t2m_sep,Navarro,12.482090909090909,0.8159504481513469
t2m_sep,Necochea,10.352770833333333,0.6609030285692772
t2m_sep,Nogoya,14.683392156862746,0.9896856912569307
t2m_sep,O'Higgins,19.105133333333335,1.6566797474529935
t2m_sep,Obera,17.800711111111113,1.6258155365465405
t2m_sep,Olavarria,10.505222222222221,0.7870628666240824
t2m_sep,Oran,22.965354166666668,1.5453779622302612
t2m_sep,Palpala,19.67405263157895,1.4209758004523105
t2m_sep,Parana,16.071424242424243,1.0132382057621803
t2m_sep,Paso De Los Libres,16.683500000000002,1.2147037115435215
t2m_sep,Patagones,13.919888888888888,0.8050107022699955
t2m_sep,Patino,22.03675,1.9322075363299605
t2m_sep,Pehuajo,12.29164761904762,0.8203514747412708
t2m_sep,Pellegrini,19.698592896174866,1.523183107114952
t2m_sep,Pergamino,13.50461616161616,0.8864225545901883
t2m_sep,Pila,11.74258888888889,0.7116541557668153
t2m_sep,Pilagas,21.395249999999997,2.157876801612101
t2m_sep,Pilar,13.238731182795698,0.7669473419528581
t2m_sep,Pilcomayo,21.714984126984127,2.2772597140622777
t2m_sep,Pirane,21.204015873015873,1.989136198555071
t2m_sep,Pocho,15.08120430107527,1.1432369271872684
t2m_sep,Presidencia De La Plaza,19.49320833333333,1.643463132019773
t2m_sep,Presidente Roque Saenz Pena,14.02925,1.0291502393012226
t2m_sep,Puan,13.237431372549018,0.7496843040597918
t2m_sep,Quemu Quemu,12.591833333333334,0.7910088334545796
t2m_sep,Quitilipi,19.49320833333333,1.643463132019773
t2m_sep,Ramallo,14.037274509803922,0.8813890340999091
t2m_sep,Rancul,12.930888888888889,0.804707234547654
t2m_sep,Rauch,10.524219047619047,0.7904731723643912
t2m_sep,Realico,12.900252252252251,0.8150426119489859
t2m_sep,Rio Cuarto,13.373090909090909,1.060286197843952
t2m_sep,Rio Hondo,19.729813333333333,1.5247294328284386
t2m_sep,Rio Primero,15.097019047619048,1.143551168132113
t2m_sep,Rio Seco,12.645848484848484,1.1257764144596107
t2m_sep,Rio Segundo,15.650979797979799,1.1256185828350427
t2m_sep,Rivadavia,13.168256830601091,0.7810039238603024
t2m_sep,Robles,20.555253333333336,1.4828854045282673
t2m_sep,Rojas,13.525050505050505,0.8792137353956757
t2m_sep,Roque Perez,12.112419047619047,0.8359981093532471
t2m_sep,Rosario,14.823580645161291,0.9478274923827684
t2m_sep,Rosario De La Frontera,17.197444444444443,1.4696549615533971
t2m_sep,Rosario De Lerma,9.681166666666666,1.0650958287971435
t2m_sep,Saavedra,10.37801851851852,0.7894132840157932
t2m_sep,Saladas,18.187571428571427,1.5794514325672795
t2m_sep,Saladillo,12.193343137254901,0.8483220851600718
t2m_sep,Salliquelo,11.83884761904762,0.7940696218420649
t2m_sep,Salto,12.989272727272727,0.8380252932014969
t2m_sep,San Alberto,14.107413793103449,1.0487276783298034
t2m_sep,San Andres De Giles,12.937739583333332,0.8277475708853699
t2m_sep,San Antonio,9.582344444444443,1.0043428399217926
t2m_sep,San Antonio De Areco,13.422177083333333,0.8486755398448831
t2m_sep,San Cayetano,10.33451111111111,0.7330803206861217
t2m_sep,San Cosme,18.859569444444443,1.8219655640837245
t2m_sep,San Cristobal,16.654260416666666,1.2938949056123963
t2m_sep,San Fernando,19.099252525252528,1.6420594919826874
t2m_sep,San Ignacio,18.241709677419358,1.5808964820560827
t2m_sep,San Javier,17.50842524509804,1.4831827526039805
t2m_sep,San Jeronimo,18.103313725490196,1.4021942063054165
t2m_sep,San Justo,14.351805774278215,1.1170494767043875
t2m_sep,San Lorenzo,15.233260651629074,0.9492015405290223
t2m_sep,San Luis Del Palmar,19.038608695652176,1.7130792072242254
t2m_sep,San Martin,16.027636363636365,1.0521136548203676
t2m_sep,San Miguel,17.871708333333334,1.4969852709930211
t2m_sep,San Nicolas,14.062552380952381,0.8811141674590788
t2m_sep,San Pedro,14.089333333333334,0.8407484234730818
t2m_sep,San Roque,18.010412698412697,1.4532051889406474
t2m_sep,San Salvador,14.967,1.1762809202817173
