feature,departamento,mean,std
t2m_oct,Choya,22.88683870967742,1.5249660208181417
t2m_oct,Colon,17.154764734416688,0.9651129538906884
t2m_oct,Comandante Fernandez,23.547681451612902,1.505379084269223
t2m_oct,Concordia,18.770967741935486,0.9114804499677477
t2m_oct,Conhelo,16.102776497695853,1.1344426444782088
t2m_oct,Copo,24.052920203735145,1.415135981015438
t2m_oct,Coronel Dorrego,13.618996415770608,1.1529742366754387
t2m_oct,Coronel Pringles,13.330754716981131,1.0088554771734775
t2m_oct,Coronel Suarez,13.84078494623656,1.0079611575340095
t2m_oct,Cruz Alta,24.661170848267624,1.2751037398312697
t2m_oct,Curuzu Cuatia,19.566912442396312,0.8404426143109497
t2m_oct,Daireaux,15.448894009216591,0.9545523965761937
t2m_oct,Diamante,19.499781783681215,0.9514872714611493
t2m_oct,Dolores,14.709165085388994,1.0194141600416062
t2m_oct,El Alto,20.444884792626727,1.2945166566951258
t2m_oct,El Carmen,23.02935483870968,0.9792172606062519
t2m_oct,Esquina,20.748614800759015,0.6685930445871903
t2m_oct,Exaltacion De La Cruz,15.98913000977517,0.9129656256630663
t2m_oct,Famailla,17.695604838709677,1.3198825869590125
t2m_oct,Federacion,19.225394265232975,1.0079008553632502
t2m_oct,Federal,19.085622119815667,0.9258483350650337
t2m_oct,Feliciano,19.871231671554252,1.0738015210082517
t2m_oct,Figueroa,24.63138957816377,1.4665855091258029
t2m_oct,Florentino Ameghino,16.7874926686217,1.2023853409863252
t2m_oct,Fray Justo Santa Maria De Oro,23.115829493087556,1.3799568314194735
t2m_oct,Garay,18.636967741935486,0.9323570296686474
t2m_oct,General Alvarado,16.111043010752688,0.9433884206291752
t2m_oct,General Alvear,15.276795698924731,0.976943543380092
t2m_oct,General Arenales,16.83258064516129,0.9559137167970951
t2m_oct,General Belgrano,15.267738976028411,0.9886697379825224
t2m_oct,General Donovan,22.813327674023768,1.4315011564050133
t2m_oct,General Guemes,22.06590068865531,1.0292109146824764
t2m_oct,General Jose De San Martin,15.668931451612902,1.056622873973825
t2m_oct,General Juan Madariaga,13.933032258064516,0.8933674412108431
t2m_oct,General La Madrid,13.7237841191067,1.0260095743618294
t2m_oct,General Las Heras,16.09423076923077,0.9635463603634232
t2m_oct,General Lopez,17.320987292277614,1.0740741812837353
t2m_oct,General Manuel Belgrano,21.940306451612905,1.5596061805688957
t2m_oct,General Obligado,21.609956989247312,1.1112409043204907
t2m_oct,General Paz,13.765468509984638,1.103392486353151
t2m_oct,General Pinto,16.465004887585533,0.9913504605838803
t2m_oct,General Pueyrredon,12.749264112903226,0.8529247976887548
t2m_oct,General Roca,18.659423264907137,1.0730591727755177
t2m_oct,General Rodriguez,16.672335483870967,0.9390437932160157
t2m_oct,General San Martin,18.209959677419356,1.106781558126057
t2m_oct,General Taboada,24.71118626430801,1.2439709932429328
t2m_oct,General Viamonte,16.86791788856305,1.0300758659502185
t2m_oct,General Villegas,16.81913000977517,1.1221647313183012
t2m_oct,Graneros,20.963796526054587,1.2237764729881313
t2m_oct,Gualeguay,18.018938605619148,0.8017694929099024
t2m_oct,Gualeguaychu,17.60882795698925,0.8357602477209316
t2m_oct,Guamini,15.393696236559139,1.0576023987377878
t2m_oct,Guarani,20.302047146401986,1.2355360586714061
t2m_oct,Guasayan,23.3114400921659,1.2202008136713496
t2m_oct,Guatrache,15.17499231950845,1.2196783476762627
t2m_oct,Hipolito Yrigoyen,13.845581622678395,0.9472096888337359
t2m_oct,Independencia,22.336935483870967,1.3121178674097465
t2m_oct,Iriondo,18.28754269449715,0.9304442539593752
t2m_oct,Ischilin,17.905974193548385,1.1223807877339567
t2m_oct,Ituzaingo,21.512461799660443,1.1924729738625524
t2m_oct,Jimenez,25.214988479262672,1.3409645861721082
t2m_oct,Juan Bautista Alberdi,20.976774193548387,1.3917925019076245
t2m_oct,Juan F. Ibarra,24.1738133640553,1.308739601766223
t2m_oct,Juarez Celman,17.73459203036053,1.1088485903618164
t2m_oct,Junin,16.875290322580646,0.9726764321256712
t2m_oct,La Candelaria,21.08152073732719,1.1189115833872938
t2m_oct,La Capital,18.636199596774194,0.9024903529278436
t2m_oct,La Cocha,19.12556451612903,1.3449380774551263
t2m_oct,La Paz,20.166875,0.898039609217437
t2m_oct,Laishi,22.94108658743633,1.2155683191111535
t2m_oct,Laprida,13.43989247311828,1.0122565146349003
t2m_oct,Las Colonias,19.682227822580646,1.029379083445272
t2m_oct,Las Flores,15.162724014336916,0.9716869233110784
t2m_oct,Leales,24.75090570719603,1.2520412536687826
t2m_oct,Leandro N. Alem,17.19086228287841,1.0484041256583285
t2m_oct,Libertador General San Martin,23.405171065493647,1.5155081386986826
t2m_oct,Lincoln,16.296502016129033,0.9418542689795485
t2m_oct,Loberia,12.66241935483871,0.8053890608549334
t2m_oct,Lobos,15.996021505376344,0.9122915876298623
t2m_oct,Lujan,16.509305962854352,0.9291984062662156
t2m_oct,Lules,17.747047146401986,1.4515180604987696
t2m_oct,Magdalena,15.98923076923077,0.9616571658631474
t2m_oct,Maipu,23.98278136200717,1.4950388264780343
t2m_oct,Mar Chiquita,13.528652751423149,0.9004135672180653
t2m_oct,Maraco,15.30787476280835,1.097766310283516
t2m_oct,Marcos Juarez,18.256783968719454,1.0361379186440043
t2m_oct,Marcos Paz,16.080799438990184,1.0039862224053329
t2m_oct,Mayor Luis J. Fontana,,
t2m_oct,Mercedes,16.63237486095662,0.9043610997057686
t2m_oct,Metan,21.850397849462365,1.1148466102853327
t2m_oct,Mitre,24.113202764976958,1.651064000678289
t2m_oct,Monte,15.548698924731184,1.0115858656070078
t2m_oct,Monteros,17.57008064516129,1.4460549193314995
t2m_oct,Moreno,24.363094384707285,1.4892145028779444
t2m_oct,Navarro,15.957658688865765,0.9225347118715866
t2m_oct,Necochea,12.976724565756824,0.8519933690308208
t2m_oct,Nogoya,18.531421370967742,0.8852259825466741
t2m_oct,O'Higgins,22.364936461388073,1.3014320723331279
t2m_oct,Obera,20.29497896213184,1.2757572565639577
t2m_oct,Olavarria,13.999800759013283,0.9384767778005739
t2m_oct,Oran,26.554546370967742,1.2264559929751542
t2m_oct,Parana,19.99454734651405,0.946334294884696
t2m_oct,Pehuajo,15.840398481973436,0.9573485054754312
t2m_oct,Pellegrini,24.073361175115206,1.294195096081354
t2m_oct,Pergamino,17.177800586510266,0.9742415552906037
t2m_oct,Pilagas,24.761870967741935,1.4084915565478693
t2m_oct,Pilar,16.565939933259177,0.8963245835962124
t2m_oct,Pilcomayo,24.855076400679117,1.5130789263058804
t2m_oct,Pirane,24.32311827956989,1.4358350216873756
t2m_oct,Pocho,19.308548387096774,1.104537500286733
t2m_oct,Presidencia De La Plaza,22.94183870967742,1.350660300635751
t2m_oct,Presidente Roque Saenz Pena,18.089259962049336,1.0776821681481452
t2m_oct,Puan,16.574121863799284,0.9302287551819549
t2m_oct,Quemu Quemu,16.32428842504744,1.0594504921477412
t2m_oct,Quitilipi,22.99840860215054,1.4016762977232744
t2m_oct,Ramallo,17.804425403225807,0.9252793796167161
t2m_oct,Rancul,16.68359447004608,1.1447409924665914
t2m_oct,Rauch,13.840913978494624,0.9709270021399123
t2m_oct,Realico,16.788387096774194,1.2492384992533625
t2m_oct,Rio Chico,20.903131720430107,1.0672333779510756
t2m_oct,Rio Cuarto,17.218316532258065,1.2400676244860516
t2m_oct,Rio Hondo,24.246480938416422,1.393122562910219
t2m_oct,Rio Primero,19.061621863799285,0.9873335563906022
t2m_oct,Rio Seco,16.274859521331944,1.042518924951963
t2m_oct,Rio Segundo,19.60304783092325,1.0574548077010502
t2m_oct,Rivadavia,16.580053270198285,0.8993867995707674
t2m_oct,Robles,24.943502304147465,1.539640904372952
t2m_oct,Rojas,17.172163187855787,0.9887335458646136
t2m_oct,Roque Perez,15.605250278086764,0.9936101890548459
t2m_oct,Rosario,18.6294901144641,0.9555769660317064
t2m_oct,Rosario De La Frontera,21.006405529953916,1.14327693153012
t2m_oct,Saavedra,14.028335483870967,1.1207579314750682
t2m_oct,Saladillo,15.662157258064516,0.9249926063444057
t2m_oct,Salliquelo,15.576236559139785,1.0693940649045093
t2m_oct,Salto,16.56852394916911,0.9238873346728943
t2m_oct,San Alberto,18.35322580645161,1.2033502077276788
t2m_oct,San Andres De Giles,16.55219941348974,0.9001774938232808
t2m_oct,San Antonio De Areco,17.070547409579667,0.8989664167241277
t2m_oct,San Cayetano,13.242193548387098,0.9971366437449757
t2m_oct,San Cristobal,20.43177939646202,1.0268779210793908
t2m_oct,San Fernando,22.315110887096775,1.2996672010179626
t2m_oct,San Javier,20.58117107475921,1.083518252161859
t2m_oct,San Jeronimo,21.79850439882698,1.0546921997314842
t2m_oct,San Justo,18.000825268817206,1.0730775494809384
t2m_oct,San Lorenzo,19.008659439450028,0.9601939564758977
t2m_oct,San Martin,19.88120383356709,1.0662783214909564
t2m_oct,San Nicolas,17.78171065493646,0.920007700014322
t2m_oct,San Pedro,17.81308922996878,0.8947309032098476
t2m_oct,San Salvador,18.598521505376343,1.16476759015905
t2m_oct,Santa Barbara,14.648427419354839,1.0237822845478015
t2m_oct,Santa Maria,17.89349146110057,1.0681401550606024
t2m_oct,Santa Rosa,20.506817204301075,1.1695507587269347
t2m_oct,Santo Tome,20.529338709677422,1.0490979461565186
t2m_oct,Sargento Cabral,22.511070967741933,1.3896750878565927
t2m_oct,Sauce,20.165437788018433,0.8120237656423784
t2m_oct,Silipica,24.3275,1.7004161661527755
t2m_oct,Simoca,21.034602150537633,1.447598368204237
t2m_oct,Sobremonte,17.88765395894428,1.1913509567061578
t2m_oct,Suipacha,16.13890322580645,0.9394732687020755
t2m_oct,Tafi Viejo,22.022612903225806,1.5273814754607078
t2m_oct,Tala,18.699817204301077,0.8786483846460236
t2m_oct,Tandil,13.215083088954058,0.9678342396514065
t2m_oct,Tapalque,14.615376344086021,0.9973495020597031
t2m_oct,Tercero Arriba,17.66479421579533,1.1551666589033653
t2m_oct,Toay,15.694032258064517,1.1980677412669554
t2m_oct,Tornquist,14.025584677419355,1.0236909102386718
t2m_oct,Totoral,17.90460410557185,1.0729087064165426
t2m_oct,Trenel,16.382019115890085,1.2092441294895648
t2m_oct,Trenque Lauquen,16.043808532778357,0.9592421509312282
t2m_oct,Tres Arroyos,13.39831265508685,1.0388425172827693
t2m_oct,Tres Lomas,16.136774193548387,1.2230361971748636
t2m_oct,Tulumba,17.990378197997778,1.1763294686426622
t2m_oct,Union,17.895338189386056,1.1076445521748421
t2m_oct,Uruguay,19.885473465140475,0.9237440085314506
t2m_oct,Utracan,16.762529711375212,1.1119361819124607
t2m_oct,Vera,21.19954056695992,1.1071031128518978
t2m_oct,Victoria,18.61418377321603,0.8972352228021007
t2m_oct,Villa Constitucion,17.798690127077226,0.9593787348268096
t2m_oct,Villaguay,18.341706555671177,0.8385554539493726
t2m_oct,Zarate,17.060127077223854,0.8762653662342338
t2m_nov,12 De Octubre,24.338552083333333,1.4186307083965004
t2m_nov,2 De Abril,24.3381,1.385340809715909
t2m_nov,25 De Mayo,18.860199442119942,1.2946820336923281
t2m_nov,9 De Julio,19.06962573099415,1.2538952205275036
t2m_nov,Adolfo Alsina,19.11151388888889,1.1643944041007437
t2m_nov,Adolfo Gonzales Chaves,16.613095238095237,1.0350539830344185
