cultivo,campania_inicio,provincia,departamento,sup_sembrada_ha,sup_cosechada_ha,produccion_tn,rinde_kgha,lat_centroide,lon_centroide,campania,oni_oct_feb_mean,oni_oct_feb_min,oni_categoria,tmean,tmax_p95,precip_total,gdd,dias_t_mayor_35,rad_solar_mean,precip_siembra,precip_vegetativo,precip_r1_r5,precip_llenado,allsky_sfc_sw_dwn_dic,allsky_sfc_sw_dwn_ene,allsky_sfc_sw_dwn_feb,allsky_sfc_sw_dwn_mar,allsky_sfc_sw_dwn_nov,allsky_sfc_sw_dwn_oct,prectotcorr_dic,prectotcorr_ene,prectotcorr_feb,prectotcorr_mar,prectotcorr_nov,prectotcorr_oct,rh2m_dic,rh2m_ene,rh2m_feb,rh2m_mar,rh2m_nov,rh2m_oct,t2m_dic,t2m_ene,t2m_feb,t2m_mar,t2m_nov,t2m_oct,t2m_max_dic,t2m_max_ene,t2m_max_feb,t2m_max_mar,t2m_max_nov,t2m_max_oct,t2m_min_dic,t2m_min_ene,t2m_min_feb,t2m_min_mar,t2m_min_nov,t2m_min_oct,ws2m_dic,ws2m_ene,ws2m_feb,ws2m_mar,ws2m_nov,ws2m_oct,ndvi_mean,ndvi_min,ndvi_max,ndvi_anomalia_pct,rinde_lag1,rinde_lag2,rinde_lag3,rinde_lag4,rinde_lag5,rinde_ma5,rinde_std5,z_rinde,es_anomala_train,split,tmean_norm,tmax_p95_norm,precip_total_norm,gdd_norm,dias_t_mayor_35_norm,rad_solar_mean_norm,precip_siembra_norm,precip_vegetativo_norm,precip_r1_r5_norm,precip_llenado_norm,allsky_sfc_sw_dwn_dic_norm,allsky_sfc_sw_dwn_ene_norm,allsky_sfc_sw_dwn_feb_norm,allsky_sfc_sw_dwn_mar_norm,allsky_sfc_sw_dwn_nov_norm,allsky_sfc_sw_dwn_oct_norm,prectotcorr_dic_norm,prectotcorr_ene_norm,prectotcorr_feb_norm,prectotcorr_mar_norm,prectotcorr_nov_norm,prectotcorr_oct_norm,rh2m_dic_norm,rh2m_ene_norm,rh2m_feb_norm,rh2m_mar_norm,rh2m_nov_norm,rh2m_oct_norm,t2m_dic_norm,t2m_ene_norm,t2m_feb_norm,t2m_mar_norm,t2m_nov_norm,t2m_oct_norm,t2m_max_dic_norm,t2m_max_ene_norm,t2m_max_feb_norm,t2m_max_mar_norm,t2m_max_nov_norm,t2m_max_oct_norm,t2m_min_dic_norm,t2m_min_ene_norm,t2m_min_feb_norm,t2m_min_mar_norm,t2m_min_nov_norm,t2m_min_oct_norm,ws2m_dic_norm,ws2m_ene_norm,ws2m_feb_norm,ws2m_mar_norm,ws2m_nov_norm,ws2m_oct_norm
maiz,1981,BUENOS AIRES,Leandro N. Alem,7000,7000.0,27200.0,3886.0,-34.23,-61.47,1981/82,-0.06799999999999999,-0.15,neutral,21.390934065934065,34.998,689.37,2073.15,10,,202.05,66.81,307.7,112.81,,,,,,,2.1551612903225807,6.396774193548388,3.907142857142857,3.6390322580645162,4.001333333333333,2.645483870967742,52.20290322580645,54.17645161290323,67.40392857142857,64.37451612903226,65.56466666666667,62.88258064516129,23.657096774193548,24.21548387096774,21.615000000000002,21.7958064516129,20.06833333333333,16.97290322580645,31.338387096774195,31.78451612903226,27.90142857142857,28.69741935483871,26.999666666666666,24.351612903225806,15.700645161290321,16.679032258064513,15.243571428571428,15.53483870967742,13.386666666666667,10.363548387096774,2.6716129032258062,2.663548387096774,2.5664285714285713,2.363225806451613,2.804333333333333,2.815483870967742,,,,,,,,,,,,,True,train,-0.18609267001527094,-0.3908120674540617,-0.2960566235522243,-0.20937106556220308,-0.46984481439903836,,-0.4572658921923045,-0.6850125961182764,0.5434385377085963,-0.2464628325647924,,,,,,,-0.6850125961182761,1.2937331950015054,-0.2042650922946156,-0.24646283256479234,0.07012632365057815,-0.7270773767619996,-0.9184430698025502,-0.721019022404024,0.24122464263870488,-0.6616899438969049,0.38669095957984057,-0.7172465703612545,0.2965075838398049,-0.41535331655234964,-1.4762955332517942,0.8272124217796101,-0.21102590921506975,-0.18633819044678662,0.5537782333294791,0.046932363639928414,-1.165818378348647,0.7586386689230524,-0.31847152360512493,0.04871712321816554,-0.26288215466557513,-1.0388806565185706,-1.538092395219136,0.6892412876324506,0.10879044222231145,-0.07775309508793533,-0.09215318071925432,0.8720000149224512,0.8663301014663071,-0.2510725686607393,-0.5112300646645725,-1.0624440038240237
maiz,1982,BUENOS AIRES,Leandro N. Alem,5500,5000.0,22050.0,4410.0,-34.23,-61.47,1982/83,2.096,1.92,nino,22.112362637362637,38.382,491.43,2204.45,26,,152.53,46.73,194.67,97.5,,,,,,,1.5074193548387096,2.952258064516129,3.6839285714285714,3.1451612903225805,2.2266666666666666,2.765483870967742,50.76774193548387,58.594193548387096,58.63214285714286,63.523870967741935,59.120666666666665,60.08548387096774,25.081935483870968,26.200967741935486,23.638214285714287,21.228387096774195,19.666,16.927419354838708,32.52709677419355,33.02483870967742,30.73392857142857,28.555806451612902,27.131333333333334,24.79032258064516,17.428709677419352,20.043225806451613,16.82107142857143,14.630322580645162,12.340333333333332,9.200967741935484,2.7890322580645157,2.716774193548387,2.7950000000000004,2.9861290322580647,2.9613333333333336,3.126451612903226,,,,,3886.0,,,,,,,,True,train,0.8952680524049157,1.6088118687066193,-1.3047249362955493,0.8631034692990405,0.9492782984796899,,-1.0069521879778602,-0.9591342255461234,-0.6151606450731475,-0.4375994088242771,,,,,,,-0.9591342255461229,-0.6729001506967704,-0.2842813995716113,-0.4375994088242771,-1.0274459187838754,-0.6664273742544715,-1.0919402164476055,-0.11576825217584813,-0.9187183301163224,-0.7679017576393287,-0.5444635371684772,-1.1398497233357399,1.2495222733860003,1.2497669599109305,0.5937883665428831,0.4016433540862649,-0.5022470111475106,-0.2331177650370813,1.1565732102835076,0.7958760218827398,0.7519153341215183,0.6814566782724201,-0.24476667297188792,0.3635701466368734,1.0524178325642364,2.35926627676721,0.12571513369380452,-0.006105767506180837,-0.7712240675301568,-1.2450824942982415,0.37814581053762636,1.1444581801868747,1.9776686689113403,2.350578165654557,0.1723057905532803,0.7715226384058194
maiz,1983,BUENOS AIRES,Leandro N. Alem,10000,10000.0,39000.0,3900.0,-34.23,-61.47,1983/84,-0.748,-1.0,neutral,21.834699453551913,35.091,1031.07,2165.75,10,20.63692307692308,261.05,133.0,538.78,98.24,,23.958709677419357,20.414827586206897,17.522903225806452,,,4.290322580645161,5.030967741935484,13.200689655172413,3.169032258064516,3.457666666666667,5.074838709677419,61.41451612903226,67.21000000000001,78.11586206896553,82.15516129032258,64.48466666666667,66.17677419354838,24.485806451612905,24.819032258064517,22.84448275862069,19.675161290322578,20.618666666666666,18.590967741935483,31.49741935483871,30.828709677419358,27.938620689655174,24.852580645161293,27.53933333333333,26.086129032258064,17.800322580645158,18.768709677419356,17.73896551724138,14.65741935483871,13.976333333333335,11.71032258064516,2.758709677419355,2.3509677419354835,2.5882758620689654,2.4535483870967743,2.7306666666666666,3.1867741935483873,,,,,4410.0,3886.0,,,,,,,True,train,0.4790743044355353,-0.3358578635347501,1.4451880084796747,0.5469971136316374,-0.46984481439903836,-2.6856993254027124,0.1976511403470287,0.21857857180150345,2.9120937545289562,-0.4283609328979533,,-1.4476334342494563,-1.286050723235798,-0.8922054211667071,,,0.21857857180150345,0.5139312109514492,3.127221035058926,-0.4283609328979532,-0.26611340726801547,0.5007590987331446,0.1951520121475937,1.0646364810862459,1.65772436000543,1.5584068226872405,0.2306315467169943,-0.21953887826398333,0.8507966346535208,0.09081078373405195,-0.21833067917442,-0.7632884599805229,0.18732209351108045,1.4778202928504571,0.6344235314674249,-0.5302119951047913,-1.140637591424964,-1.336878749220157,-0.016374933288138868,1.2935441136022805,1.3352674844755192,1.0718869946296994,1.093828664897446,0.014724886071438827,0.6047272589639863,1.2745222216998078,0.25669497213612597,-0.7280724829031654,0.9725539494537795,0.12617352435235385,-0.8319549563909946,1.1272817277180411
maiz,1984,BUENOS AIRES,Leandro N. Alem,13000,13000.0,39000.0,3000.0,-34.23,-61.47,1984/85,-0.9019999999999999,-1.14,nina,21.49357142857143,35.694500000000005,533.72,2091.83,14,24.691813186813185,277.03,50.33,164.10999999999999,42.25,26.142258064516128,28.34258064516129,26.394642857142856,20.282258064516128,25.14466666666667,22.023870967741935,1.6235483870967742,2.479677419354839,3.1157142857142857,1.3629032258064515,3.3273333333333333,5.716451612903226,58.25967741935484,57.37064516129032,61.99035714285714,59.22806451612903,69.26033333333334,70.13774193548387,20.842903225806452,24.907096774193548,23.517500000000002,21.502903225806453,19.973000000000003,18.364838709677418,27.765806451612903,32.13709677419355,30.368571428571432,29.54,26.590333333333334,25.401935483870968,13.653870967741934,18.28290322580645,17.0,14.633225806451613,13.733,11.706774193548387,2.5422580645161292,2.6764516129032256,2.2832142857142856,2.6564516129032256,2.7800000000000002,3.0258064516129033,,,,,3900.0,4410.0,3886.0,,,4065.3333333333335,298.57215766600433,-3.5680933602826466,True,train,-0.03224790006242081,0.020753556522276697,-1.0892223448743346,-0.05679053006176215,-0.11506403617935627,1.7894463567656373,0.3750337535670036,-0.9099889134973062,-0.928411914875944,-1.1273639965667022,-0.07409440490269166,1.495702034953268,1.8084840540763067,1.1167246058561944,0.48777348651459157,1.0553058731781333,-0.9099889134973058,-0.942718267520892,-0.4879709113759316,-1.1273639965667022,-0.34672023423869025,0.8250409669790411,-0.18623753475927046,-0.28339995509483157,-0.47464260955056686,-1.3042774586661985,0.920712783780575,0.3789092955768326,-1.5857881262804123,0.1646658341766945,0.47027762371312143,0.607532652896406,-0.2800310750416437,1.2452495000292112,-1.2578783120615264,0.2598310420428933,0.504551623636465,1.2178627226347771,-0.5476096415231355,0.8025123028147213,-1.8207650030831897,0.5811775036403038,0.31443317127256415,-0.00387391176572227,0.4000727218122492,1.2709593406256379,-0.6102572892192788,0.9380504792289771,-0.510687842258551,0.9736299261567656,-0.6171708660040676,0.17795667121109884
maiz,1985,BUENOS AIRES,Leandro N. Alem,13000,13000.0,49400.0,3800.0,-34.23,-61.47,1985/86,-0.388,-0.49,neutral,21.31412087912088,35.037499999999994,796.08,2059.17,10,23.576813186813183,375.21999999999997,75.48,280.1,65.28,25.938064516129035,27.684193548387096,25.81107142857143,19.16290322580645,23.774,19.313225806451616,2.4348387096774196,7.50516129032258,1.6942857142857142,2.1058064516129034,6.7796666666666665,5.542903225806452,65.35193548387097,62.031612903225806,64.39785714285715,65.91870967741936,70.87966666666667,74.41032258064517,23.38032258064516,24.601935483870967,22.53607142857143,19.488064516129032,21.253333333333334,16.741290322580646,29.903548387096773,31.356129032258064,29.353928571428572,26.93064516129032,27.692333333333334,22.72774193548387,17.098709677419354,17.87709677419355,15.91,13.240967741935485,15.026333333333334,11.258709677419354,2.510967741935484,2.967741935483871,2.5585714285714287,2.520322580645161,2.74,2.8629032258064515,,,,,3000.0,3900.0,4410.0,3886.0,,3799.0,585.8020143359017,0.0017070613885369727,True,train,-0.30122917343822747,-0.3674713034238193,0.24771924617011706,-0.32356142350097106,-0.46984481439903836,0.5588858975691365,1.4649710997540735,-0.5666543029340417,0.2605283594835579,-0.83984764442719,-0.20207673093123574,1.0536602621318716,1.5064877550372355,0.30178572419036764,-0.4702989168997802,-0.5429670475172478,-0.5666543029340415,1.9265625802627218,-0.9975147561158405,-0.8398476444271898,1.7884329804295358,0.7373267160407342,0.6711480049436255,0.35517385863477235,-0.15628523080614823,-0.46888146745208775,1.1547055701039413,1.0244379267782013,0.111384965856867,-0.09125679482968384,-0.5338866404767787,-0.9036125414257405,0.6467131275453565,-0.4245490738214709,-0.1738288379029546,-0.21174050453860413,-0.18240859287188918,-0.20429017570907926,0.06927196909326877,-1.1167020825831437,0.8012414489659369,0.17127541886961875,-0.8352024588479458,-1.0741727313015035,1.4878256042077798,0.8210646304416425,-0.735584218208063,2.429139710948823,0.8281278382103855,0.405066171687032,-0.7913201284799533,-0.7827831154342035
maiz,1986,BUENOS AIRES,Leandro N. Alem,12200,12200.0,33800.0,2770.0,-34.23,-61.47,1986/87,1.144,0.94,nino,22.28489010989011,37.727,835.9,2235.85,27,22.88664835164835,272.42,34.36,330.55,198.57,27.05290322580645,26.38967741935484,22.187857142857144,17.330000000000002,23.765,20.55516129032258,1.1083870967741936,3.338064516129032,8.109642857142857,6.405483870967742,4.623333333333333,4.313548387096774,54.84290322580645,57.10225806451613,65.86535714285715,77.43548387096774,64.88933333333334,68.88193548387098,24.504193548387097,26.34032258064516,24.59857142857143,20.65064516129032,19.933666666666667,17.830000000000002,31.87741935483871,33.77258064516129,30.603571428571428,26.385161290322582,26.863333333333333,24.853870967741937,17.301935483870967,19.270967741935483,18.837500000000002,15.362580645161291,13.201333333333334,11.241612903225807,3.031290322580645,2.4780645161290322,2.6717857142857144,2.669032258064516,3.3623333333333334,2.9596774193548385,,,,,3800.0,3000.0,3900.0,4410.0,3886.0,3799.2,507.31962311741904,-2.0287013415244766,False,train,1.1538722160301562,1.2217688195975034,0.4506351409535824,1.1195825279025684,1.0379734930346105,-0.20280877192118837,0.32386142271943924,-1.1280029783360868,0.777659464246355,0.8242016207345807,0.49667037610613574,0.18452080386030995,-0.36851374664660735,-1.0326473379494623,-0.4765897619611102,0.1893131791490866,-1.1280029783360863,-0.45262542870247024,1.3022179280708384,0.8242016207345808,0.45481261297865666,0.11599026562087013,-0.5992925532498125,-0.32017020999295775,0.03777061688125929,0.969106463618071,0.28910566005511085,0.18917407766313585,0.8630949903936445,1.3666364902817059,1.5763930631974075,-0.03166773189371939,-0.30850173786519786,0.6951747860525734,0.8271216272209796,1.2473848384774977,0.6636575097549049,-0.5015902809259727,-0.3947886980582733,0.4091775331173794,0.9559248523549198,1.5792141377043887,2.2524657128748022,0.5568178470318698,-0.047083424430243284,0.8038980216297276,1.3484604875538861,-0.0774754094838736,1.3785877223980023,1.0261749176835897,1.918152146874032,-0.2120466085162032
maiz,1987,BUENOS AIRES,Leandro N. Alem,11000,11000.0,55000.0,5000.0,-34.23,-61.47,1987/88,1.038,0.54,nino,21.563715846994533,35.326,813.15,2116.16,12,22.93710382513661,268.3,115.87,118.67,310.31,26.38064516129032,24.720322580645163,24.592413793103447,17.093870967741935,24.659333333333333,20.338387096774195,3.737741935483871,2.445806451612903,1.4775862068965517,10.01,5.942333333333333,2.904193548387097,62.45,59.4441935483871,58.53793103448275,78.02193548387096,70.28999999999999,69.86677419354838,21.629354838709677,24.551935483870967,24.188275862068966,21.95483870967742,20.19066666666667,16.99225806451613,28.233225806451614,31.23032258064516,31.34551724137931,27.71,26.799,23.883548387096774,14.968387096774192,17.587741935483873,17.545862068965516,16.789354838709677,13.579,10.704516129032257,2.7780645161290325,2.419032258064516,2.455862068965517,2.5748387096774192,2.857666666666667,2.7706451612903225,,,,,2770.0,3800.0,3000.0,3900.0,4410.0,3576.0,676.7791367942721,2.104083773541129,False,train,0.07289268070159284,-0.19699509019025874,0.3347050403427375,0.1419398997415435,-0.2924544252891973,-0.14712400902909015,0.2781282333285569,-0.01527120469745146,-1.394188672069631,2.2192114856094873,0.07531940068197837,-0.9362857489817864,0.8758364282442672,-1.2045595170213323,0.14853384172584322,0.06149699413096347,-0.01527120469745136,-0.962056767361529,-1.0751956908935516,2.2192114856094873,1.2705701943672991,-0.5963211885602858,0.32033201680720896,0.000685620007521527,-0.9311764937336872,1.0423309904985123,1.069499057340244,0.3379697674372201,-1.059763717606285,-0.13318914947660696,1.1565926236833959,0.9464878910080506,-0.12247732229774605,-0.16643198849347013,-1.0208498394410683,-0.28770618118741953,1.1659891948556118,0.22047449265521357,-0.4308014478613486,-0.2872032716204719,-0.8202334652893711,-0.12099975604239005,0.8901602204597714,1.6536509514820001,0.2705516311764927,0.2646073863119787,0.3342167838817664,-0.3796562836862345,0.3287440207270027,0.6327611349699352,-0.27903104803005696,-1.3268852520293644
maiz,1988,BUENOS AIRES,Leandro N. Alem,11000,11000.0,28000.0,2545.0,-34.23,-61.47,1988/89,-1.65,-1.85,nina,22.77912087912088,39.0515,588.76,2325.8,38,23.936263736263733,112.16,90.89,214.96,170.75,26.246774193548386,28.039354838709677,22.71035714285714,18.663548387096775,25.441333333333333,22.446129032258067,2.931935483870968,3.344193548387097,3.9746428571428574,5.508064516129032,1.6173333333333333,2.0529032258064515,47.97032258064516,46.872580645161285,57.378571428571426,68.82870967741935,48.72166666666667,57.91483870967742,25.27548387096774,27.12709677419355,25.128214285714286,20.200000000000003,22.661,16.506451612903227,33.12806451612904,34.96709677419355,32.73107142857143,26.836129032258064,31.313666666666666,24.49967741935484,17.421612903225807,19.403225806451612,18.138214285714287,14.231935483870968,14.327,9.17451612903226,2.50258064516129,2.5219354838709678,2.4285714285714284,2.1416129032258064,3.3343333333333334,3.1932258064516126,,,,,5000.0,2770.0,3800.0,3000.0,3900.0,3694.0,879.5908139583996,-1.3062892219499034,True,train,1.8946825510011862,2.0044230463837986,-0.8087479388250642,1.8543051814499358,2.013620633138736,0.9555905013272552,-1.4550708422763838,-0.3562850644139661,-0.40718066260263874,0.47688486361251264,-0.008586863617937243,1.2921159171423353,-0.09812171146046175,-0.0617662610599754,0.6951383792769408,1.3042811502446894,-0.35628506441396585,-0.4491260811122597,-0.18006816097405198,0.47688486361251264,-1.4042982965393564,-1.0265775235532069,-1.4301212134594996,-1.7216826178407807,-1.0844851895426555,-0.10553798175986079,-2.047113383798792,-1.4678045862541245,1.3789786495978436,2.0264623805000563,2.11830558277296,-0.36965521771953036,1.6656250691035213,-0.6660776575217086,1.4613241036526674,1.9686691990686904,2.104073563869746,-0.2558034405396822,2.096435253345118,0.15498001862197996,1.0470161899062107,1.7128070270175706,1.514920967207712,-0.3123659718914198,0.8996540714073096,-1.2716421532147901,-0.7691770032978417,0.14709616915831827,0.19605402797602267,-1.1766728040178644,1.7962476631409119,1.165330828179238
maiz,1989,BUENOS AIRES,Leandro N. Alem,10000,10000.0,35000.0,3500.0,-34.23,-61.47,1989/90,-0.015999999999999997,-0.22,neutral,21.961868131868133,36.89899999999999,880.79,2177.14,19,22.272362637362637,134.28,206.79,270.64,269.08,25.25483870967742,26.67032258064516,19.035714285714285,16.12709677419355,24.797,21.517419354838708,6.670645161290322,5.158709677419355,3.954285714285714,8.68,2.098666666666667,2.3006451612903227,64.66451612903225,54.98774193548387,79.855,78.83935483870968,54.772666666666666,57.88903225806452,25.106451612903225,26.106774193548386,22.54642857142857,19.238387096774193,21.262666666666668,17.544516129032257,31.28483870967742,33.52161290322581,27.555,24.68032258064516,29.233,25.554193548387094,18.85967741935484,18.68064516129032,17.931428571428572,13.970645161290324,13.461333333333332,10.198387096774193,2.5806451612903225,2.738709677419355,2.399285714285714,2.4496774193548387,2.8506666666666667,3.1680645161290326,,,,,2545.0,5000.0,2770.0,3800.0,3000.0,3423.0,1000.6597823436296,0.07694923025652087,False,train,0.6696894523509289,0.7324991330900968,0.6793868867303221,0.6400320332970559,0.3284119365952463,-0.8807600819205402,-1.2095324565175694,1.2259209540465639,0.16355987086004786,1.7044785633901172,-0.630301954514907,0.372946253323617,-1.9997373300730839,-1.9084130698606623,0.24476047173803647,0.7566877028232888,1.2259209540465636,0.5868649817789935,-0.1873656481977141,1.7044785633901172,-1.1066096567806503,-0.9013646151505681,0.5880456404795616,-0.6098685523694236,1.887700431863842,1.1443942199347295,-1.1727471733977888,-1.471703588934087,1.2659200810395,1.1707718143825316,-0.5232895649085455,-1.0908726087336724,0.6534688780458611,0.40155830724115427,0.5266238327394193,1.0958430527524246,-1.400366569131154,-1.4307629929728622,0.9317120187814175,0.9117848227070942,2.1415854157920613,0.9829336805260428,1.2968216782693838,-0.5132329885327496,0.17158854677298035,-0.2435890141766367,-0.4565056959237609,1.2567439695079705,0.05366377402212775,0.11000583465179258,-0.30950716896333746,1.0169393363805617
maiz,1990,BUENOS AIRES,Leandro N. Alem,16500,16500.0,75900.0,4600.0,-34.23,-61.47,1990/91,0.366,0.26,neutral,21.853406593406593,34.27,805.95,2157.32,4,23.379890109890113,374.12,115.0,200.62,116.21000000000001,25.688709677419357,25.524838709677418,23.820357142857144,18.383548387096774,26.551666666666666,20.455161290322582,3.7096774193548385,3.8183870967741935,2.9375,3.748709677419355,6.156000000000001,6.110967741935484,62.87903225806452,61.08387096774193,55.487142857142864,64.72387096774193,65.95266666666667,74.52580645161291,22.105806451612903,24.01967741935484,23.685714285714287,22.51322580645161,20.692,18.243870967741938,28.89483870967742,31.15806451612903,31.513928571428572,29.50516129032258,27.866,24.879032258064516,14.961612903225806,16.966451612903228,16.570357142857144,16.467096774193546,13.507,11.700645161290323,3.4093548387096773,2.729677419354839,2.4771428571428573,2.3158064516129033,3.0453333333333332,2.8648387096774193,,,,,3500.0,2545.0,5000.0,2770.0,3800.0,3523.0,972.4042369303005,1.1075640758208631,False,train,0.5071147329253778,-0.8209912121127392,0.2980150744351298,0.4781398377071886,-1.0020159817285614,0.34155338459618484,1.4527607821982558,-0.027147988442582337,-0.5541709508543436,-0.20401578101141232,-0.3583647846754174,-0.396132793853636,0.47629964558570853,-0.2656184078282577,1.4712422644358094,0.130350355703227,-0.02714798844258227,-0.17838708334334563,-0.551855931105885,-0.2040157810114123,1.402715913262958,1.0244360021045968,0.3721978754356476,0.2253288960257624,-1.3345995164719582,-0.618069392405421,0.44275674864538245,1.0418859637710347,-0.741085271498128,-0.5795658279761039,0.6423887475971971,1.3652826927005928,0.24040299030075568,1.1208357378209877,-0.6853457695000352,-0.33133774931391996,1.2800114667699674,1.1988748980555786,0.16648773410571427,0.4272352800487454,-0.82538957873567,-0.7485604994989445,-0.1387161285423011,1.405914964291024,0.20999631607406027,1.264805273315706,2.862719876985383,1.210508644493403,0.4322134735580934,-0.449126767492613,0.5380192417526383,-0.7713683852958434
maiz,1991,BUENOS AIRES,Leandro N. Alem,15000,14600.0,102200.0,7000.0,-34.23,-61.47,1991/92,1.374,0.79,nino,21.009890710382514,34.223000000000006,735.97,2015.07,4,22.139125683060108,228.7,269.19,134.48,103.6,22.53258064516129,25.159999999999997,22.730344827586205,19.050322580645158,25.802666666666667,17.71516129032258,8.683548387096774,3.068064516129032,1.3575862068965519,3.3419354838709676,3.0786666666666664,4.398064516129033,74.59548387096774,67.45870967741936,62.98310344827586,70.40709677419355,66.77966666666667,70.75354838709679,21.646129032258063,23.52774193548387,23.62034482758621,22.350645161290323,19.438666666666666,15.593548387096773,27.168064516129032,29.73516129032258,30.143793103448274,28.950000000000003,26.420666666666666,22.404838709677417,15.841935483870968,17.228064516129034,17.071724137931035,16.41483870967742,12.579333333333333,9.273870967741935,2.495483870967742,2.608064516129032,2.61551724137931,2.5664516129032258,2.723,3.1906451612903224,,,,,4600.0,3500.0,2545.0,5000.0,2770.0,3683.0,1088.2876457995837,3.0479074285208325,False,train,-0.7572445962783322,-0.8487637667816358,-0.05859101087242753,-0.683775642749875,-1.0020159817285614,-1.0278059363317174,-0.1614431986808941,2.0777730295593946,-1.23213034171681,-0.3614444045667424,-2.3365307844594687,-0.6410858781559392,-0.08777815021156134,0.21982213061648445,0.9477041587762551,-1.4852310067133614,2.077773029559394,-0.6067808988606888,-1.1182124576856645,-0.3614444045667424,-0.5005122877428417,0.1587061276019788,1.7886037786262612,1.0987108398920822,-0.34336613538595256,0.09153991154377167,0.5622577990505433,0.47194924702745,-1.0485441650012592,-0.9921260914377611,0.5755049460321727,1.2433459046861275,-0.6667977911955025,-1.6049868496531314,-1.5609933981662245,-1.1905290305906542,0.352366284917574,0.896300397122242,-0.6425862718328004,-1.3484431682023559,-0.15534035992847176,-0.4843072477111636,0.3900814506351293,1.365741560962759,-0.5702140632318068,-1.1718814831379953,-0.7976016676045753,0.5879830184043846,1.105004429582464,0.5977311406187198,-0.8653335650322062,1.1501111879947588
maiz,1992,BUENOS AIRES,Leandro N. Alem,16000,14000.0,78400.0,5600.0,-34.23,-61.47,1992/93,-0.054000000000000006,-0.28,neutral,21.345714285714287,34.5475,691.28,2064.92,7,21.60576923076923,220.76000000000002,105.94,258.83,105.75,23.1858064516129,23.108064516129033,22.83142857142857,18.918064516129032,20.456,21.21677419354839,3.4174193548387097,7.007096774193548,1.4860714285714285,3.411290322580645,4.866333333333333,2.4119354838709675,62.744516129032256,67.33806451612904,61.80821428571429,66.56709677419354,65.16466666666666,60.86774193548387,22.41032258064516,24.831935483870968,22.715,22.79806451612903,18.328666666666667,17.02548387096774,29.27548387096774,30.978064516129034,29.871785714285714,29.56096774193548,25.526999999999997,25.140967741935484,15.513225806451613,18.272258064516127,15.848214285714286,16.798709677419353,11.345666666666666,9.291935483870969,2.774193548387097,2.339677419354839,2.6403571428571433,2.333870967741935,3.0256666666666665,3.0229032258064517,,,,,7000.0,4600.0,3500.0,2545.0,5000.0,4529.0,1682.8413472457823,0.6364236306368686,False,train,-0.25387331544952607,-0.6570149584825437,-0.28632359092951176,-0.27659471690956083,-0.7359303980637999,-1.6164403406783348,-0.24957949085652606,-0.1508303570987722,0.042503015612304816,-0.3346028866726933,-1.9271086514297575,-2.0187574690020385,-0.03546764452395826,0.12353252211994822,-2.7895237961766886,0.5794188271731544,-0.150830357098772,1.6421945445108828,-1.072153967543822,-0.3346028866726933,0.6051000218319095,-0.8451166289540705,0.35593617389575305,1.0821819031950872,-0.4987283925441356,-0.38792365720473504,0.3288911770380447,-1.0216612045993627,-0.5374072395914926,0.10163203654616008,-0.3508130246255639,1.5789140097973677,-1.470249547148305,-0.13225967514027895,-0.4923205122935903,-0.440027102057608,0.16820468200917724,1.2292905800204053,-1.1428462833459831,0.6152210557957978,-0.4055346266798581,0.5704249052321688,-0.9003685676326266,1.660842486645701,-1.6077845317230075,-1.1537431794876674,0.3187124215326383,-0.7858666391713739,1.225778669374312,-0.3736775488899962,0.45239585436866103,0.1608345760035587
maiz,1993,BUENOS AIRES,Leandro N. Alem,10000,10000.0,50000.0,5000.0,-34.23,-61.47,1993/94,0.066,0.04,neutral,20.99576923076923,35.227,616.39,2001.23,12,22.531043956043955,336.5,124.17,114.88,40.839999999999996,26.94741935483871,24.644193548387097,24.542857142857144,19.896774193548385,22.232000000000003,17.108064516129033,4.005483870967742,2.265483870967742,1.594642857142857,1.3174193548387096,5.052666666666666,5.96516129032258,64.37870967741935,59.068387096774195,59.425357142857145,57.851290322580645,71.15599999999999,76.26548387096774,21.92225806451613,23.63064516129032,23.2075,21.825806451612905,18.80366666666667,16.72806451612903,29.159677419354836,30.943548387096776,30.361785714285713,29.294516129032257,25.336333333333336,23.293870967741935,14.388064516129033,16.386129032258065,16.229285714285712,15.234838709677419,12.100666666666665,10.702258064516128,3.0638709677419356,2.4429032258064516,2.1557142857142857,2.9493548387096777,3.262,2.9741935483870967,,,,,5600.0,7000.0,4600.0,3500.0,2545.0,4649.0,1745.065901334388,0.20113853564590492,False,train,-0.7784115059365175,-0.2554947266204936,-0.6679501946546184,-0.7968224634846773,-0.2924544252891973,-0.5952686000353029,1.0351679217892775,0.09803604252621027,-1.4330375697316924,-1.1449670385344273,0.430556283513192,-0.9873988594109152,0.8501910243837779,0.8360756249943314,-1.5481303707409457,-1.843192405826619,0.09803604252621052,-1.0650112569892995,-1.0332340356842913,-1.1449670385344273,0.7203409841761728,0.950742988305127,0.553494399318061,-0.05080157585343679,-0.8138271065306005,-1.476181903509833,1.1946355865432303,1.304727481934037,-0.8638530682723605,-0.9058266002611925,0.15309618946390813,0.8497126624251403,-1.1264301020333658,-0.4381516451562393,-0.5510459930877554,-0.4608689671894629,0.4999573807242269,1.084068884627647,-1.2495783708452493,-0.7104027766273834,-1.261940517189021,-1.3347400308999542,-0.49844811634213665,0.4586161944516628,-0.9727947691905656,0.26234009835568817,1.4789555373257137,-0.25746292471915944,-1.130606386911482,2.1969851134992266,1.4813277468303523,-0.12643613247850236
